id,neighbourhood_cleansed,accommodates,bathrooms,bedrooms,beds,daily_price,number_of_reviews,review_scores_rating,review_scores_location,TV,WiFi,Air_Condition,Wheelchair_accessible,Kitchen,Breakfast,Elevator,Heating,Washer,Iron,Luggage_dropoff_allowed,Pets_allowed,Smoking_allowed
26599400,4,2,3,1,1,60,9,98,10,1,1,1,0,1,0,0,1,1,1,0,0,0
27026774,4,4,3,1,3,65,5,88,10,1,1,1,0,1,0,1,1,1,1,0,1,0
27050390,4,2,3,1,1,80,4,100,10,1,1,1,0,0,0,1,1,1,1,0,0,0
27059733,4,3,3,1,2,70,4,95,10,1,0,1,0,1,0,1,1,1,1,0,0,0
27212615,4,2,3,0,2,70,31,95,10,1,1,0,0,1,0,0,1,1,0,0,0,0
27302490,4,2,3,0,1,60,19,94,10,1,1,0,0,1,0,0,1,1,1,0,0,0
27517589,4,4,3,1,2,99,14,94,10,1,1,1,0,1,1,0,1,1,1,0,0,0
27545867,4,3,3,1,2,50,103,94,10,1,1,1,0,1,1,1,1,0,1,0,0,0
27839269,4,1,3,1,1,60,4,100,10,0,1,0,0,1,1,0,1,1,0,0,0,1
27862012,4,4,3,1,1,95,34,100,10,1,1,1,0,1,1,1,1,1,1,0,0,0
28106476,4,2,3,1,1,52,35,93,10,1,1,0,0,1,0,0,1,1,1,0,0,0
28132954,4,4,3,1,2,70,14,97,10,1,1,1,0,1,1,1,1,1,1,0,0,0
28134131,4,2,3,0,1,48,7,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
28233063,4,2,3,0,2,60,1,100,10,1,1,0,0,1,0,1,1,1,0,0,0,0
28242843,4,4,3,1,2,49,23,97,10,1,1,0,0,1,0,0,1,1,1,0,0,0
28559506,4,2,3,1,1,80,7,100,10,1,1,1,0,1,1,1,1,1,1,0,0,0
28582709,4,2,3,1,1,50,16,100,10,0,1,0,0,0,0,1,1,0,0,0,0,0
28626442,4,4,3,1,2,65,3,100,10,1,1,1,0,1,1,1,1,1,1,0,0,1
28674462,4,2,3,1,1,45,8,95,10,1,1,0,0,1,0,0,1,1,1,0,0,1
28834715,4,2,3,1,1,80,4,100,10,1,1,1,0,1,0,1,1,1,1,0,1,0
28885527,4,2,3,1,1,60,5,100,10,1,1,1,0,1,0,1,1,1,1,1,0,0
28907735,4,3,3,2,2,60,1,100,10,1,1,0,0,1,0,1,1,1,1,0,0,0
28960887,4,3,3,0,0,55,81,93,10,1,1,1,0,1,0,0,1,0,1,0,0,0
29177692,4,2,3,1,1,67,22,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
29387760,4,4,3,1,2,90,26,92,10,0,1,0,0,1,0,1,1,1,1,0,0,0
29563040,4,4,3,1,2,60,5,88,10,1,1,1,0,1,0,1,1,1,1,0,0,1
29644206,4,2,3,0,1,69,34,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
29647428,4,4,3,0,2,50,1,100,10,1,1,1,0,1,0,1,0,1,1,0,0,0
29647679,4,4,3,1,3,70,31,99,10,1,0,1,0,1,1,0,1,1,1,1,0,0
29652896,4,4,5,3,3,70,26,96,10,1,1,1,0,1,0,0,1,1,1,0,1,1
29775679,4,4,3,1,2,70,32,100,10,1,1,1,0,1,0,1,1,1,1,1,0,0
29874613,4,3,3,1,2,55,11,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
30006663,4,5,3,2,3,70,7,100,10,1,1,1,0,1,0,1,1,1,1,0,1,1
30088844,4,4,3,1,1,90,7,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
30150161,4,2,3,1,1,76,31,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
30220726,4,4,3,1,2,45,1,100,10,1,1,0,0,1,0,1,1,1,1,0,1,0
30316312,4,2,3,1,1,60,9,100,10,1,0,1,0,1,1,1,1,1,0,0,0,0
30318109,4,4,3,1,2,69,35,98,10,1,1,1,0,1,1,1,1,1,1,1,0,0
30392350,4,4,3,1,3,46,4,95,10,0,1,1,0,1,0,0,1,1,0,0,1,1
30393730,4,2,3,1,1,65,25,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
30459696,4,4,3,1,2,80,25,99,10,1,1,1,0,1,0,0,1,1,1,0,0,0
30459960,4,4,3,1,2,69,15,99,10,1,1,1,0,1,1,1,1,1,1,1,0,0
30683157,4,2,3,0,1,55,30,93,10,1,1,1,0,1,0,0,1,1,1,0,0,0
30727757,4,2,3,0,1,43,2,100,10,1,0,0,0,1,0,1,1,1,1,0,0,0
30760281,4,3,3,1,2,60,17,95,10,1,1,1,0,1,0,0,1,1,1,0,0,0
30788781,4,6,3,2,3,55,26,90,10,1,1,0,0,1,0,1,1,1,1,0,1,0
30920819,4,5,3,1,2,55,42,98,10,1,1,1,0,1,1,0,1,0,1,0,1,0
31017690,4,2,3,0,2,85,9,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
31046814,4,4,3,2,2,38,8,100,10,0,1,1,0,1,0,1,1,1,1,1,0,0
31262154,4,4,3,1,2,45,46,99,10,1,1,1,0,1,0,1,1,1,1,0,0,1
31306976,4,2,3,1,1,80,4,95,10,1,0,1,0,1,0,0,1,1,1,0,1,0
31368433,4,4,3,1,2,59,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
31369326,4,2,5,1,1,60,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
31486786,4,6,3,1,3,70,6,97,10,1,0,0,0,1,0,1,1,1,0,0,0,0
31562275,4,4,3,1,2,70,12,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
31686683,4,4,3,1,2,59,14,97,10,1,1,1,0,1,0,1,1,0,1,0,0,0
31917607,4,2,3,0,2,75,4,100,10,0,0,1,0,1,0,1,1,1,1,0,0,0
32096992,4,4,3,1,2,85,6,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
32179530,4,4,3,1,1,55,2,100,10,0,0,1,0,1,0,1,1,1,0,0,1,0
32201467,4,3,3,1,2,45,5,100,10,1,0,1,0,1,0,1,1,1,1,0,0,0
32228818,4,4,3,1,2,69,9,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
32233382,4,4,3,2,3,55,31,95,10,0,1,0,0,1,0,1,1,1,1,0,1,0
32346578,4,4,3,1,1,79,8,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
32352725,4,2,3,0,1,75,6,100,10,1,0,1,0,1,1,1,1,0,0,0,0,0
32393267,4,3,3,1,2,69,3,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
32490921,4,2,3,0,1,60,7,97,10,1,1,1,0,1,0,0,1,1,1,0,0,0
32535956,4,4,3,1,2,70,5,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
32614490,4,2,3,1,1,100,60,98,10,1,1,1,0,0,0,1,1,0,1,0,0,0
32686353,4,4,3,1,1,50,15,95,10,0,1,0,0,1,0,0,1,1,0,0,0,0
32693089,4,2,3,1,1,55,7,100,10,1,1,0,0,1,1,0,1,1,1,0,0,0
32715826,4,4,3,1,2,49,19,100,10,1,1,0,0,1,1,1,1,1,1,0,1,0
32745809,4,4,3,2,2,80,10,100,10,1,1,1,0,1,1,1,1,1,1,0,0,0
32774394,4,4,3,1,1,90,9,100,10,1,1,1,0,1,1,1,1,1,1,1,0,0
32783467,4,2,3,1,2,52,2,100,10,0,1,0,0,1,1,1,1,1,1,0,0,0
32789089,4,4,3,1,2,55,14,99,10,1,1,0,0,1,1,1,0,1,0,0,0,0
32799982,4,4,3,1,1,75,17,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
32852982,4,4,3,1,2,100,4,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
32928006,4,2,3,1,2,90,12,100,10,1,1,1,0,1,0,1,1,1,1,0,1,0
32970723,4,2,3,1,1,50,12,95,10,1,1,1,0,1,0,1,1,0,1,0,0,0
32978776,4,4,3,1,1,67,2,90,10,1,1,1,0,1,0,1,1,0,1,0,1,0
32980537,4,5,3,1,3,64,16,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
32981331,4,3,3,1,2,79,1,100,10,0,1,0,0,1,0,1,1,1,1,1,1,0
33030214,4,4,3,2,3,65,12,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
33063950,4,2,3,1,1,85,24,94,10,1,1,1,0,1,0,1,1,1,1,0,1,0
33104011,4,2,3,1,2,80,4,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
33125911,4,4,3,1,1,60,1,100,10,1,1,1,0,1,0,0,1,1,0,0,0,0
33136185,4,2,3,1,1,80,4,85,10,1,1,1,0,1,0,1,1,1,1,0,0,0
33159127,4,2,3,0,1,50,16,100,10,1,1,1,0,1,0,1,1,0,1,0,0,0
33168375,4,4,3,1,1,45,20,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
33240819,4,6,3,2,4,69,9,100,10,1,1,0,0,1,0,0,1,1,1,0,0,0
33261763,4,2,3,1,2,100,2,100,10,1,1,0,0,1,1,0,1,1,0,0,0,0
33281398,4,2,3,1,1,89,7,97,10,1,1,1,0,0,0,0,1,0,1,0,0,0
33309331,4,2,3,0,1,68,7,100,10,1,1,0,0,1,0,1,1,1,1,0,0,0
33343681,4,2,3,1,1,81,8,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
33363089,4,3,3,1,1,80,3,87,10,1,1,0,0,1,0,1,1,1,1,0,0,0
33381305,4,1,3,0,1,80,1,100,10,1,1,1,0,1,1,0,1,1,1,0,0,1
33390506,4,4,3,1,1,69,11,93,10,1,1,1,0,1,0,0,1,1,1,0,0,0
33413051,4,4,4,1,2,77,12,95,10,1,1,1,0,1,0,0,1,1,1,0,0,0
33416813,4,2,3,0,1,45,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
33424168,4,4,3,1,2,60,23,98,10,1,1,1,0,1,0,0,1,0,0,0,0,0
33426917,4,3,3,1,1,100,2,100,10,1,1,1,0,1,0,1,1,1,1,0,1,1
33427043,4,2,3,1,0,45,3,100,10,1,0,1,0,1,0,0,1,1,1,0,1,0
33463106,4,4,3,1,1,56,27,99,10,1,1,0,0,1,0,0,1,1,1,0,0,0
33480445,4,4,3,1,1,60,15,97,10,1,1,1,0,1,0,0,1,1,1,1,1,0
33488365,4,4,3,2,2,62,2,100,10,1,1,0,0,1,1,0,1,1,0,0,0,0
33508493,4,4,5,1,1,100,1,100,10,1,1,1,0,1,0,1,1,1,1,1,0,0
33512771,4,5,4,2,2,65,11,100,10,1,1,0,0,1,1,1,1,1,1,0,0,0
33522150,4,4,3,2,4,85,1,100,10,0,0,1,0,1,0,0,1,1,0,0,0,0
33538226,4,4,3,1,2,60,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
33544751,4,2,3,1,1,95,12,100,10,1,1,1,0,1,1,1,1,1,1,0,0,0
33545017,4,2,3,1,1,90,1,100,10,1,1,1,0,1,1,1,1,1,1,0,0,0
33568607,4,3,3,1,2,44,3,100,10,1,1,1,0,1,0,1,1,1,0,0,0,0
33569849,4,2,3,1,1,55,10,90,10,1,1,1,0,1,1,1,1,1,1,1,1,0
33605443,4,4,3,1,1,89,9,98,10,1,1,1,0,1,0,1,1,1,1,1,0,0
33614215,4,4,3,2,2,100,4,95,10,1,1,0,0,1,0,1,1,1,1,0,1,0
33626910,4,3,3,0,2,45,10,96,10,1,1,1,0,1,1,0,1,0,1,0,0,0
33651439,4,3,3,1,1,20,1,100,10,1,0,1,0,1,0,1,1,1,1,0,0,0
33651955,4,2,3,1,1,89,1,100,10,1,1,1,0,0,0,0,1,0,1,0,0,0
33658757,4,3,3,1,2,85,8,100,10,1,0,0,0,1,0,1,1,0,1,0,0,0
33659508,4,4,3,1,1,49,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
33671673,4,2,3,1,1,44,1,100,10,1,1,1,0,0,0,1,1,1,0,0,0,0
33766847,4,2,3,1,1,35,2,100,10,1,1,1,0,1,0,0,1,0,0,0,0,0
33781996,4,3,3,1,2,65,11,100,10,1,1,0,0,1,1,1,1,1,1,0,1,1
33805569,4,2,3,1,1,79,6,83,10,1,1,1,0,1,0,1,1,1,1,0,1,1
33908868,4,2,3,1,1,70,1,100,10,1,0,1,0,1,0,1,1,1,0,0,0,1
34014983,4,3,3,1,2,60,13,100,10,1,1,1,0,0,1,1,1,0,0,0,0,0
34193867,4,4,3,1,2,55,4,95,10,1,1,1,0,1,0,1,1,1,1,0,1,0
34240612,4,3,3,1,1,90,6,100,10,0,1,1,0,1,0,0,1,1,1,0,0,0
34376412,4,4,3,2,3,54,4,95,10,0,1,1,0,1,0,0,1,1,1,0,0,0
34377277,4,4,3,1,2,90,1,100,10,1,1,1,0,1,0,0,1,0,1,0,0,0
34445510,4,2,3,0,1,50,1,100,10,1,1,1,0,1,1,0,1,1,1,0,1,0
34562921,4,2,3,1,2,60,6,100,10,1,1,1,0,1,0,0,1,1,0,0,0,1
34563663,4,2,3,0,1,65,1,100,10,0,1,0,0,1,0,1,1,0,0,0,0,0
34569245,4,2,3,0,1,34,3,90,10,0,0,0,0,0,0,1,0,1,0,0,1,0
34669026,4,4,3,1,1,65,4,95,10,1,1,1,0,1,0,1,1,1,0,0,0,0
34699225,4,3,3,1,3,55,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
34763679,4,2,3,0,2,60,3,100,10,1,1,1,0,1,1,0,1,1,1,0,1,0
34784830,4,4,3,1,1,55,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,1
34926607,4,2,3,1,1,69,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
34968469,4,2,3,1,1,70,1,100,10,1,0,0,0,1,0,1,1,1,0,0,0,0
35251249,4,2,3,0,1,80,7,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
35333291,4,2,3,1,1,45,4,100,10,1,1,1,0,1,0,1,1,1,1,0,1,0
35568673,4,4,3,2,2,45,5,88,10,1,1,1,0,1,0,1,1,1,1,0,0,0
35635560,4,4,3,1,1,60,1,100,10,0,1,1,0,1,1,1,1,1,0,0,0,0
79696,5,3,3,1,2,90,45,97,10,1,1,0,1,1,0,0,1,1,1,1,0,0
101087,5,4,3,3,3,80,8,100,10,1,1,0,0,1,0,1,1,1,1,1,0,0
364897,5,4,3,1,2,93,42,96,10,1,1,0,0,1,0,1,1,1,1,1,0,0
390076,5,4,3,2,5,55,11,96,10,0,1,1,1,1,0,1,1,1,1,1,0,1
534099,5,4,3,1,4,70,19,93,10,0,1,0,1,1,0,1,1,1,1,0,0,0
567935,5,2,3,1,2,55,278,96,10,1,1,1,0,1,1,1,1,1,1,1,1,0
586671,5,4,3,1,4,59,80,97,10,1,1,1,0,1,0,0,1,1,1,0,0,0
825610,5,2,3,1,1,77,119,96,10,1,1,1,0,1,0,0,1,1,1,0,0,0
982767,5,2,3,1,1,58,5,95,10,1,1,0,0,1,0,0,1,1,1,0,0,0
1022828,5,2,3,1,1,65,140,98,10,0,1,1,0,1,1,1,1,1,1,1,0,0
1024619,5,4,3,1,4,95,138,96,10,1,1,1,0,1,0,0,1,1,1,0,0,0
1031060,5,4,3,1,2,52,261,97,10,1,1,1,0,1,0,0,1,1,1,0,0,0
1162305,5,1,3,1,1,50,19,98,10,1,1,0,0,1,0,1,1,0,1,0,0,0
1311314,5,2,3,1,1,70,36,97,10,0,1,0,0,1,0,0,1,1,1,0,1,0
1643649,5,2,3,1,1,49,30,88,10,0,1,0,0,1,0,0,1,1,1,0,0,0
1680715,5,2,3,0,1,75,14,98,10,0,1,1,0,1,0,1,1,1,1,0,0,0
1912740,5,3,3,2,2,99,56,99,10,1,1,1,1,1,1,1,1,1,1,0,0,0
2092435,5,2,3,0,1,60,348,89,10,1,1,1,0,1,0,0,1,0,1,0,1,1
2149020,5,1,3,0,1,85,7,97,10,1,1,0,0,1,0,1,1,1,1,0,0,0
2443893,5,2,3,0,1,69,82,94,10,0,1,1,0,1,0,0,1,1,1,0,0,0
2476691,5,4,3,2,4,75,150,94,10,1,1,1,0,1,0,1,1,1,1,0,1,0
2544066,5,2,3,1,2,62,82,93,10,0,1,0,0,1,0,0,1,1,0,0,0,0
2588104,5,2,3,1,1,90,1,100,10,0,1,0,0,1,0,1,1,1,0,0,1,1
2672533,5,2,3,0,2,50,22,90,10,1,1,0,0,1,0,1,1,1,1,1,1,0
2685446,5,2,3,1,1,90,1,100,10,0,0,0,0,1,0,0,1,1,1,0,1,0
2690735,5,2,3,1,1,63,5,96,10,0,0,0,0,1,1,1,1,1,1,1,1,0
2691045,5,4,3,1,2,75,495,97,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2760230,5,2,3,0,1,65,140,99,10,1,1,1,0,1,0,1,1,1,1,1,0,0
3092558,5,4,3,1,2,98,31,94,10,1,1,1,0,1,0,0,1,1,1,0,1,1
3382788,5,4,3,1,2,80,22,91,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3437796,5,2,3,0,1,40,10,94,10,1,1,1,0,1,0,0,1,1,0,1,0,1
3622656,5,2,3,1,1,90,104,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3757534,5,2,3,0,1,60,35,91,10,0,1,0,0,1,1,0,1,1,0,0,1,0
3765731,5,4,3,2,2,64,516,95,10,1,1,1,1,1,0,1,1,1,1,1,0,0
3860797,5,3,3,1,2,70,233,92,10,1,1,0,0,1,0,1,1,1,1,0,0,0
3988464,5,2,3,0,1,65,22,97,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4108716,5,4,3,0,2,50,1,100,10,1,1,0,0,1,0,0,1,1,0,0,1,1
4300250,5,5,3,1,2,59,324,96,10,1,1,1,0,1,1,0,1,1,1,1,1,0
4421236,5,2,3,1,2,59,171,96,10,1,1,1,0,1,0,0,1,0,1,1,0,0
4655731,5,3,3,2,2,45,1,100,10,1,1,1,0,1,0,0,1,1,1,1,1,1
4780220,5,3,3,1,3,100,37,96,10,1,1,1,0,1,0,0,1,1,1,1,0,0
4862046,5,4,3,1,2,55,58,95,10,1,1,0,0,1,1,1,1,1,1,0,0,0
4923511,5,3,3,1,2,70,50,93,10,1,1,0,0,1,0,0,1,0,0,0,1,1
4982426,5,4,3,1,2,80,35,97,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5025076,5,4,3,2,2,89,21,93,10,1,1,1,0,1,1,1,1,1,1,0,0,0
5162509,5,2,3,0,1,80,51,92,10,0,1,0,0,1,0,0,1,0,0,0,0,0
5191295,5,5,3,2,2,99,429,96,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5269229,5,4,3,2,4,80,129,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5275679,5,4,3,2,4,80,16,93,10,1,1,0,0,1,0,1,1,1,0,0,1,0
5305107,5,2,3,0,2,50,8,88,10,1,1,1,0,1,0,0,1,1,0,0,1,0
5338001,5,2,3,1,2,90,1,100,10,1,1,1,0,1,0,1,1,1,0,0,1,0
5458042,5,2,3,0,2,59,312,94,10,1,1,1,0,1,0,0,1,0,1,0,0,0
5505270,5,2,3,1,1,60,8,88,10,1,1,0,0,0,0,0,1,0,1,1,0,0
5520025,5,3,3,1,2,60,11,89,10,1,1,0,0,1,0,0,1,1,0,0,1,1
5529472,5,2,3,1,1,48,18,96,10,1,1,0,0,1,0,1,1,1,0,0,0,0
5669111,5,5,3,1,2,80,1,100,10,1,1,1,1,1,0,0,1,1,0,0,0,0
5712497,5,3,3,1,3,80,1,100,10,1,1,0,0,1,0,1,1,1,0,0,1,0
5716116,5,5,5,2,2,99,112,99,10,1,1,1,0,1,1,0,1,1,1,0,0,0
5732045,5,2,3,1,1,94,40,99,10,1,1,1,0,1,1,1,1,1,1,1,0,0
5763424,5,4,3,1,4,80,174,91,10,1,1,0,0,1,1,0,1,1,1,1,1,0
5888994,5,4,3,1,1,69,7,97,10,1,1,0,0,1,0,1,1,1,0,0,1,0
5914510,5,5,3,2,3,80,485,96,10,1,1,1,0,1,0,1,1,0,1,0,0,0
5920601,5,3,3,1,2,80,13,95,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5956051,5,2,3,0,1,68,119,96,10,0,1,0,1,0,0,0,1,1,1,1,0,1
5976654,5,3,3,1,2,70,7,100,10,1,0,1,0,1,0,1,1,1,1,0,0,0
6000497,5,2,3,1,1,55,94,90,10,0,1,1,0,1,0,1,1,0,1,0,0,0
6009619,5,6,5,2,3,100,99,94,10,1,1,1,0,1,0,0,1,0,1,0,0,0
6089628,5,2,3,0,2,39,48,93,10,1,1,0,0,1,0,0,1,1,1,0,0,0
6116152,5,6,3,2,4,79,382,96,10,1,1,1,0,1,0,0,1,1,1,0,0,1
6152669,5,2,3,1,1,69,1,100,10,1,0,1,0,1,0,0,1,1,0,0,0,0
6284626,5,3,4,2,2,94,24,96,10,1,1,1,0,1,0,1,1,1,1,0,1,0
6303549,5,4,3,2,2,44,229,91,10,1,1,0,0,1,0,0,1,0,1,0,1,0
6406647,5,2,3,1,0,85,230,96,10,1,1,1,0,1,1,1,1,1,1,1,0,0
6406677,5,4,3,1,1,75,94,96,10,1,1,0,0,1,0,1,1,1,1,1,1,1
6410567,5,5,3,1,3,70,29,97,10,1,1,0,0,1,0,0,1,1,1,0,0,0
6600340,5,4,5,2,3,99,79,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
6720727,5,2,3,0,1,55,25,90,10,1,0,1,0,1,0,0,1,1,0,0,0,0
6761259,5,2,3,1,1,80,23,93,10,1,1,0,0,1,1,0,1,1,1,1,0,1
6774871,5,3,3,1,1,71,67,98,10,1,1,1,0,1,0,0,1,1,1,0,0,0
6917288,5,4,3,1,2,60,1,100,10,0,1,0,0,0,0,0,0,0,0,0,0,0
7087698,5,2,3,1,1,55,171,93,10,1,1,1,0,1,0,0,1,1,1,0,0,0
7233686,5,4,3,1,2,69,463,89,10,1,1,0,0,1,1,0,1,1,1,0,1,1
7277619,5,3,3,1,2,85,25,89,10,1,1,0,1,1,1,1,1,1,1,0,1,0
7545411,5,6,3,1,4,98,65,88,10,0,1,0,1,1,1,1,1,1,0,0,1,0
7702593,5,2,3,1,1,10,2,100,10,1,1,0,0,1,0,1,1,1,0,0,1,1
7925278,5,4,3,1,2,86,89,98,10,1,1,1,0,1,0,1,1,1,1,1,0,0
8202457,5,4,3,1,2,84,3,87,10,1,0,1,0,1,0,1,1,1,0,0,0,0
8205608,5,4,3,1,2,73,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8892445,5,2,3,1,1,50,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
9248162,5,2,3,1,1,90,11,98,10,1,1,1,0,1,0,0,1,1,1,1,0,0
9402059,5,4,3,2,2,80,45,87,10,1,1,0,0,1,0,1,1,1,1,0,1,0
9551783,5,4,3,1,2,55,296,96,10,1,1,0,0,1,0,0,1,1,1,1,1,0
9568892,5,2,3,1,1,41,4,100,10,0,1,1,0,1,0,0,1,1,1,1,1,0
9658282,5,2,3,1,2,65,10,92,10,1,1,1,1,1,0,1,1,1,0,0,0,0
10347972,5,2,3,1,1,50,164,99,10,1,1,1,0,1,0,0,1,1,1,1,1,0
10867747,5,3,3,1,1,85,8,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
11001561,5,2,3,0,1,59,199,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
11090619,5,4,3,1,2,90,82,99,10,1,1,0,0,1,0,1,1,1,1,1,0,0
11109778,5,2,3,0,1,49,13,92,10,0,1,1,0,1,0,1,1,1,1,0,0,0
11134956,5,3,3,0,2,50,13,98,10,0,1,0,0,1,0,1,1,1,0,0,0,0
11165632,5,4,3,2,2,60,14,99,10,1,1,1,0,1,0,1,1,1,1,0,0,1
11287099,5,4,3,2,2,69,7,93,10,1,1,0,1,1,0,1,1,1,1,1,1,0
11402503,5,4,3,1,2,70,37,97,10,1,1,1,0,1,1,1,1,1,1,0,1,0
11796199,5,3,3,2,2,100,67,96,10,0,1,0,0,1,0,0,1,1,0,1,0,0
11862389,5,4,3,1,1,100,5,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
11879163,5,2,3,1,1,100,51,98,10,1,1,1,0,1,0,0,1,1,1,0,0,0
12099161,5,2,3,1,1,45,14,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
12130792,5,3,3,1,2,78,99,100,10,1,1,1,0,1,0,0,1,1,1,1,0,0
12171144,5,2,3,0,2,45,172,90,10,1,1,1,0,1,0,0,1,0,0,0,0,0
12302291,5,2,3,0,1,65,41,99,10,1,1,1,1,1,0,1,1,1,1,0,0,0
12353767,5,11,10,4,2,50,4,95,10,1,1,1,0,1,1,1,1,1,1,1,0,0
12777205,5,4,3,2,3,89,84,98,10,1,1,1,0,1,1,0,1,0,1,1,0,0
12998490,5,4,3,1,3,60,2,100,10,1,1,0,0,1,0,0,1,1,1,1,0,1
13086848,5,1,3,1,1,40,228,89,10,0,1,1,0,1,0,1,1,1,0,0,0,1
13507968,5,4,3,1,2,70,211,96,10,1,1,1,1,1,0,1,1,1,1,0,0,0
13512208,5,5,5,1,3,79,202,94,10,1,1,1,0,1,0,0,1,1,1,0,0,0
13682872,5,3,3,1,2,85,105,97,10,1,1,1,0,1,0,0,1,1,1,0,0,0
13955537,5,4,3,1,2,49,41,98,10,1,1,1,0,1,0,0,1,1,1,0,0,0
14103309,5,3,3,1,2,45,4,100,10,1,0,0,0,1,0,1,1,0,1,0,1,0
14190492,5,4,3,1,2,57,35,93,10,1,1,1,1,1,0,1,1,1,1,1,1,0
14381807,5,8,5,2,8,90,139,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
14567051,5,4,3,1,2,95,6,97,10,1,1,1,0,1,0,0,1,0,1,0,0,0
15051539,5,4,3,1,3,80,28,84,10,1,1,0,0,1,0,1,1,1,1,0,0,0
15123426,5,2,3,1,1,100,2,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
15184967,5,6,3,1,1,80,41,86,10,1,1,1,0,1,0,1,1,1,1,0,0,0
15251673,5,2,3,1,1,65,13,95,10,0,1,0,0,1,1,0,1,1,1,0,0,0
15337300,5,2,3,1,1,55,46,95,10,1,1,1,0,1,1,0,1,1,0,0,0,1
15366596,5,2,3,1,2,70,48,96,10,0,1,1,0,1,0,0,1,1,1,1,0,0
15576916,5,3,3,1,2,50,6,100,10,1,0,1,0,1,0,0,1,1,1,0,0,0
15715097,5,4,3,1,1,55,198,90,10,1,1,1,0,1,0,0,1,1,1,0,0,0
15825954,5,2,3,0,1,50,137,90,10,1,1,1,0,1,0,1,1,0,0,1,0,1
15963564,5,8,3,1,4,57,277,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
15965187,5,2,3,1,1,48,32,96,10,1,1,1,0,1,0,0,1,1,1,1,0,1
16066603,5,3,3,1,2,90,6,90,10,1,1,1,0,1,0,0,1,1,1,0,0,0
16389047,5,4,3,1,1,100,67,89,10,1,1,1,0,1,0,0,1,1,0,0,0,0
16438242,5,2,3,1,1,80,21,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
16683691,5,2,3,1,1,60,8,100,10,1,1,1,0,1,1,1,1,1,1,0,0,0
16714559,5,3,3,2,3,63,46,89,10,1,1,0,0,1,0,1,1,1,1,1,1,0
16858152,5,4,3,2,3,80,4,95,10,1,1,1,0,1,0,1,1,1,1,0,1,0
17117386,5,4,3,1,2,70,147,98,10,1,1,0,0,1,1,1,1,1,1,0,0,0
17381649,5,2,3,1,1,95,25,99,10,1,1,0,0,1,0,0,1,1,1,0,0,0
17381675,5,2,3,1,1,54,85,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
17564904,5,4,3,1,2,99,34,82,10,1,1,1,0,1,0,0,1,1,1,0,0,0
17690145,5,2,3,1,1,56,4,90,10,0,1,1,0,1,0,0,1,0,0,0,0,0
