id,neighbourhood_cleansed,accommodates,bathrooms,bedrooms,beds,daily_price,number_of_reviews,review_scores_rating,review_scores_location,TV,WiFi,Air_Condition,Wheelchair_accessible,Kitchen,Breakfast,Elevator,Heating,Washer,Iron,Luggage_dropoff_allowed,Pets_allowed,Smoking_allowed
11693660,5,2,3,0,1,55,12,95,9,1,1,1,0,1,0,0,1,0,1,0,0,0
11796199,5,3,3,2,2,100,67,96,10,0,1,0,0,1,0,0,1,1,0,1,0,0
11816386,5,6,5,3,6,249,2,100,10,1,1,0,0,1,0,1,1,1,1,1,0,0
11862389,5,4,3,1,1,100,5,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
11879163,5,2,3,1,1,100,51,98,10,1,1,1,0,1,0,0,1,1,1,0,0,0
11983673,5,3,3,1,2,34,20,93,8,0,1,0,0,0,0,0,1,1,1,0,1,1
12070366,5,4,3,1,2,50,75,91,9,1,1,1,0,1,0,1,1,0,1,0,1,1
12088958,5,3,3,1,2,75,62,99,9,1,1,1,0,1,0,1,1,1,1,0,0,0
12099161,5,2,3,1,1,45,14,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
12130792,5,3,3,1,2,78,99,100,10,1,1,1,0,1,0,0,1,1,1,1,0,0
12133681,5,3,3,0,2,85,3,100,9,1,0,1,0,1,0,1,1,0,1,0,0,1
12142277,5,2,3,0,1,160,1,100,8,1,1,0,0,1,0,1,1,1,1,0,0,0
12171144,5,2,3,0,2,45,172,90,10,1,1,1,0,1,0,0,1,0,0,0,0,0
12229309,5,2,3,1,1,70,3,100,9,0,0,1,0,1,0,0,1,1,0,0,0,0
12260676,5,4,3,2,2,100,3,100,9,1,1,1,0,1,0,0,1,1,1,0,0,0
12263409,5,3,5,1,2,205,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
12267017,5,3,3,1,1,79,214,95,9,1,1,1,0,1,0,1,1,1,1,0,0,0
12302291,5,2,3,0,1,65,41,99,10,1,1,1,1,1,0,1,1,1,1,0,0,0
12308545,5,6,5,2,3,210,13,91,8,1,1,0,0,1,0,0,1,1,1,0,0,0
12346997,5,4,3,1,2,41,229,93,9,1,1,1,0,1,0,0,1,0,1,1,1,1
12353767,5,11,10,4,2,50,4,95,10,1,1,1,0,1,1,1,1,1,1,1,0,0
12371592,5,4,3,1,2,75,41,99,9,0,1,1,0,1,0,0,1,1,1,0,0,0
12417333,5,3,3,1,2,170,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
12499857,5,11,10,4,7,480,12,100,10,1,1,1,0,1,0,1,1,1,1,1,0,0
12666640,5,5,3,2,5,60,138,93,9,1,1,0,0,1,0,1,0,1,1,0,0,0
12777205,5,4,3,2,3,89,84,98,10,1,1,1,0,1,1,0,1,0,1,1,0,0
12909206,5,4,3,1,2,82,24,95,9,1,1,1,0,1,0,1,1,1,1,0,0,0
12998490,5,4,3,1,3,60,2,100,10,1,1,0,0,1,0,0,1,1,1,1,0,1
13061770,5,2,3,0,1,49,2,80,9,1,1,0,0,1,0,1,1,1,0,0,1,0
13086848,5,1,3,1,1,40,228,89,10,0,1,1,0,1,0,1,1,1,0,0,0,1
13103087,5,4,3,1,4,79,10,74,10,1,1,0,0,1,0,0,1,1,1,0,1,0
13103716,5,2,3,1,1,53,5,92,9,1,1,1,0,1,0,0,1,1,1,0,0,0
13303233,5,6,5,2,5,120,11,87,10,1,1,1,0,1,0,1,1,1,1,0,1,0
13428038,5,2,3,1,1,55,4,100,6,1,1,1,0,1,1,1,1,1,1,0,0,0
13433795,5,6,5,3,3,290,11,94,10,1,1,1,0,1,0,1,1,1,1,0,0,1
13507968,5,4,3,1,2,70,211,96,10,1,1,1,1,1,0,1,1,1,1,0,0,0
13512208,5,5,5,1,3,79,202,94,10,1,1,1,0,1,0,0,1,1,1,0,0,0
13582616,5,6,5,2,4,120,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13682872,5,3,3,1,2,85,105,97,10,1,1,1,0,1,0,0,1,1,1,0,0,0
13955537,5,4,3,1,2,49,41,98,10,1,1,1,0,1,0,0,1,1,1,0,0,0
14103309,5,3,3,1,2,45,4,100,10,1,0,0,0,1,0,1,1,0,1,0,1,0
14190492,5,4,3,1,2,57,35,93,10,1,1,1,1,1,0,1,1,1,1,1,1,0
14211007,5,4,3,2,2,70,59,92,9,0,1,1,0,1,0,1,1,1,1,0,1,0
14218671,5,3,3,1,2,65,11,88,9,1,1,0,0,1,0,0,1,1,1,0,0,0
14235451,5,4,5,3,3,95,7,94,9,0,1,1,0,1,1,0,1,1,1,0,0,0
14271487,5,4,5,2,3,75,4,93,9,1,1,1,0,1,0,1,1,1,1,0,0,0
14288292,5,3,3,1,2,47,44,89,9,1,1,1,0,1,0,0,1,1,1,0,0,1
14381807,5,8,5,2,8,90,139,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
14567051,5,4,3,1,2,95,6,97,10,1,1,1,0,1,0,0,1,0,1,0,0,0
14865193,5,4,3,1,3,150,5,93,9,1,1,0,1,1,0,0,1,0,0,0,0,1
14889241,5,2,3,1,2,40,25,90,8,1,1,0,0,1,1,0,1,1,0,0,0,1
14910340,5,3,3,2,3,41,34,95,9,1,0,0,0,1,0,1,1,0,0,0,0,0
14974962,5,3,3,1,2,40,110,97,9,1,1,1,0,1,0,0,1,1,1,1,1,0
15051539,5,4,3,1,3,80,28,84,10,1,1,0,0,1,0,1,1,1,1,0,0,0
15123426,5,2,3,1,1,100,2,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
15125675,5,2,3,1,1,100,64,98,9,1,1,1,0,1,1,0,1,0,1,1,0,0
15127555,5,1,3,0,1,150,1,80,8,0,1,0,1,0,0,0,1,0,0,0,0,0
15184967,5,6,3,1,1,80,41,86,10,1,1,1,0,1,0,1,1,1,1,0,0,0
15251673,5,2,3,1,1,65,13,95,10,0,1,0,0,1,1,0,1,1,1,0,0,0
15337300,5,2,3,1,1,55,46,95,10,1,1,1,0,1,1,0,1,1,0,0,0,1
15366596,5,2,3,1,2,70,48,96,10,0,1,1,0,1,0,0,1,1,1,1,0,0
15452061,5,4,3,1,1,49,6,93,9,0,1,0,0,1,0,1,1,1,0,0,0,0
15576916,5,3,3,1,2,50,6,100,10,1,0,1,0,1,0,0,1,1,1,0,0,0
15626326,5,4,3,1,2,120,3,100,8,1,1,1,0,1,0,1,1,1,0,0,0,0
15642182,5,2,3,1,1,55,101,90,9,1,1,0,0,1,1,0,1,1,1,0,1,1
15710154,5,3,3,1,2,51,47,89,9,1,1,1,0,1,0,0,1,1,1,0,1,0
15715097,5,4,3,1,1,55,198,90,10,1,1,1,0,1,0,0,1,1,1,0,0,0
15762462,5,2,3,1,1,45,33,87,9,0,1,0,0,1,0,0,1,1,0,0,0,0
15825954,5,2,3,0,1,50,137,90,10,1,1,1,0,1,0,1,1,0,0,1,0,1
15838531,5,4,3,2,2,55,6,100,9,1,1,1,0,1,1,0,1,1,1,0,0,0
15931508,5,5,3,2,2,85,122,98,9,1,1,1,0,1,1,0,1,0,1,0,0,0
15963564,5,8,3,1,4,57,277,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
15965187,5,2,3,1,1,48,32,96,10,1,1,1,0,1,0,0,1,1,1,1,0,1
16066033,5,2,3,0,1,57,34,90,9,0,1,1,0,1,1,0,1,1,1,0,0,0
16066603,5,3,3,1,2,90,6,90,10,1,1,1,0,1,0,0,1,1,1,0,0,0
16094750,5,5,3,2,3,180,2,90,8,1,1,0,0,1,0,1,1,1,1,0,0,0
16144189,5,2,3,1,1,50,10,92,8,1,1,1,0,1,0,1,1,1,1,0,1,0
16379990,5,3,3,1,1,110,1,100,8,1,1,1,0,1,0,1,1,1,1,0,0,0
16389047,5,4,3,1,1,100,67,89,10,1,1,1,0,1,0,0,1,1,0,0,0,0
16438242,5,2,3,1,1,80,21,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
16472395,5,4,3,1,1,140,13,97,9,1,1,1,0,1,0,0,1,0,0,0,0,0
16531864,5,2,3,1,1,50,118,88,9,1,1,1,0,1,0,1,1,0,0,1,0,1
16576803,5,4,3,2,2,130,79,94,10,1,1,1,0,1,0,0,1,1,1,0,0,0
16590427,5,2,3,1,1,45,11,84,9,1,1,0,1,1,0,1,1,1,1,0,1,0
16683691,5,2,3,1,1,60,8,100,10,1,1,1,0,1,1,1,1,1,1,0,0,0
16714559,5,3,3,2,3,63,46,89,10,1,1,0,0,1,0,1,1,1,1,1,1,0
16764186,5,2,3,1,1,108,34,99,10,1,1,1,0,1,0,1,1,0,1,0,0,0
16858152,5,4,3,2,3,80,4,95,10,1,1,1,0,1,0,1,1,1,1,0,1,0
16865646,5,2,3,1,1,150,74,97,9,1,1,1,0,1,0,1,1,1,1,0,0,0
16992162,5,3,3,1,2,47,45,100,9,1,1,0,0,1,0,0,1,1,1,0,0,0
17106871,5,2,3,1,1,120,11,100,10,1,1,1,0,1,1,1,1,1,1,0,0,0
17117386,5,4,3,1,2,70,147,98,10,1,1,0,0,1,1,1,1,1,1,0,0,0
17211977,5,4,3,1,1,44,48,90,9,1,1,1,0,1,0,0,1,1,1,0,0,0
17215086,5,2,3,1,1,40,76,98,9,1,1,1,0,1,0,0,1,1,1,0,1,0
17221985,5,2,3,1,1,49,71,88,8,1,1,1,0,1,0,0,1,0,1,0,1,0
17222246,5,3,3,1,2,49,78,85,8,1,1,1,0,1,0,0,1,0,1,0,1,0
17233507,5,2,3,0,1,29,81,76,8,1,1,1,0,1,0,0,1,1,1,0,0,0
17243641,5,2,3,0,1,45,13,92,9,1,1,1,0,1,0,0,1,1,1,0,0,0
17381307,5,3,3,1,2,90,85,93,9,1,1,1,0,1,0,0,1,1,1,0,0,1
17381649,5,2,3,1,1,95,25,99,10,1,1,0,0,1,0,0,1,1,1,0,0,0
17381675,5,2,3,1,1,54,85,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
17462328,5,4,3,1,2,110,18,98,10,1,1,1,0,1,0,1,1,1,1,1,0,0
17529587,5,5,3,1,3,129,16,94,9,1,1,1,0,1,1,0,1,1,1,0,0,0
17554698,5,2,3,1,1,50,5,96,9,1,1,0,0,1,0,0,1,1,1,0,0,0
17564904,5,4,3,1,2,99,34,82,10,1,1,1,0,1,0,0,1,1,1,0,0,0
17579912,5,2,3,1,1,60,70,99,9,1,1,1,0,1,0,0,1,1,1,1,0,0
17612599,5,4,3,1,2,100,148,95,9,1,1,1,0,1,0,0,1,0,1,0,1,0
17646470,5,4,3,1,4,55,3,93,9,1,1,1,0,1,1,1,1,1,1,0,0,1
17690145,5,2,3,1,1,56,4,90,10,0,1,1,0,1,0,0,1,0,0,0,0,0
17698976,5,4,3,1,1,59,29,98,9,1,1,1,0,1,0,0,1,1,1,1,0,0
17734604,5,6,3,1,4,45,72,98,9,1,1,1,0,1,1,0,1,1,1,0,1,1
17740460,5,3,3,1,2,74,5,70,8,1,1,1,0,1,0,0,1,1,1,0,0,0
17870514,5,4,3,1,2,80,69,91,9,1,1,1,0,1,0,1,1,1,1,0,0,0
17870916,5,3,3,1,2,80,10,94,9,1,1,0,0,1,1,1,1,1,1,1,1,1
17873258,5,4,3,1,1,74,100,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
17889061,5,3,3,2,3,120,4,95,9,0,1,0,0,1,0,1,1,1,1,0,0,0
17917613,5,3,3,0,2,105,3,93,10,1,1,0,0,1,0,1,1,1,1,0,0,0
17919612,5,2,3,1,1,60,62,87,10,0,1,1,0,1,0,1,1,1,1,1,0,0
17932038,5,2,3,1,1,90,2,100,10,1,1,0,0,1,1,0,1,1,1,1,0,0
17967417,5,4,3,0,1,223,8,85,9,1,1,1,0,1,0,0,0,1,1,0,0,0
17971600,5,12,8,5,9,120,74,98,9,1,1,1,0,1,1,0,1,1,1,1,1,0
17979143,5,6,5,2,3,91,13,98,10,1,1,1,0,1,1,1,1,1,1,0,0,0
18001410,5,4,3,2,4,80,12,97,9,1,0,0,0,1,1,1,1,1,1,1,0,0
18001434,5,4,3,1,1,400,1,80,6,1,1,1,0,1,1,1,1,1,1,0,0,0
18040933,5,7,3,1,4,34,234,92,9,1,1,1,0,1,0,1,1,1,1,1,0,0
18166933,5,4,3,2,2,54,17,100,10,1,1,1,0,1,0,1,1,1,0,0,0,0
18170443,5,5,6,1,1,46,18,92,9,1,1,1,0,1,0,1,1,1,1,1,1,0
18177935,5,2,3,0,1,75,17,95,10,1,0,0,0,1,1,1,1,0,0,0,0,0
18187945,5,6,5,2,2,100,30,88,10,1,1,1,0,1,0,1,1,1,1,0,0,0
18203287,5,2,3,1,1,42,96,94,9,1,0,0,1,1,0,1,1,1,1,1,0,0
18250903,5,2,3,0,1,65,198,98,10,1,1,1,0,1,0,0,1,0,1,1,0,0
18379146,5,4,3,1,2,50,55,94,8,1,1,0,0,1,0,0,1,1,1,0,0,0
18418324,5,6,3,2,3,120,24,94,9,1,1,0,0,1,0,0,1,1,1,0,0,0
18421618,5,2,3,1,1,110,26,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
18478144,5,2,3,0,1,40,76,97,9,1,1,0,0,1,0,1,1,1,0,0,0,0
18572694,5,4,3,1,1,60,22,99,9,1,1,1,0,1,0,1,1,1,1,1,0,0
18622424,5,4,3,2,2,88,6,93,9,0,1,0,0,1,0,1,1,0,1,0,1,1
18648769,5,2,3,1,1,90,19,100,10,0,1,1,0,1,0,0,1,0,0,0,0,0
18713402,5,6,5,1,3,110,181,98,10,1,1,1,0,1,0,0,1,0,1,0,0,0
18713669,5,2,3,1,1,66,9,87,10,1,1,1,0,1,0,0,1,1,1,0,0,0
18759158,5,4,5,2,3,120,67,96,10,1,1,0,1,1,0,0,1,1,1,0,1,0
18759951,5,2,3,1,1,90,11,100,10,1,1,0,0,1,0,1,1,1,1,0,0,0
18787296,5,4,3,1,2,18,63,94,9,0,1,1,0,1,0,1,1,1,1,0,0,1
18937467,5,2,3,1,1,40,5,96,9,1,1,1,0,1,0,0,1,1,1,0,0,0
18969710,5,2,3,1,1,65,2,100,10,1,1,0,0,1,0,0,1,1,1,0,1,1
19002314,5,4,3,1,1,80,11,93,10,1,1,0,0,1,0,1,1,1,1,0,1,0
19028312,5,8,5,2,4,500,3,73,9,1,1,1,0,1,1,0,1,1,1,0,0,0
19064233,5,6,5,2,3,71,179,94,10,1,1,1,0,1,0,0,1,0,1,0,1,0
19068385,5,5,3,1,2,50,14,94,9,1,1,1,0,1,0,1,1,1,1,0,0,0
19092445,5,4,3,1,4,90,7,100,9,1,1,1,0,1,0,1,1,1,1,0,0,0
19113634,5,5,5,2,4,110,5,88,8,1,1,1,0,1,0,1,1,1,1,0,1,0
19232235,5,4,5,2,4,100,1,80,10,1,1,0,0,1,0,0,0,1,1,0,0,0
19237267,5,4,5,2,4,82,8,98,10,1,1,1,0,1,0,1,1,1,1,1,1,0
19323592,5,4,6,2,2,320,2,80,10,1,0,1,0,1,0,1,1,1,0,0,0,0
19382784,5,4,3,1,3,54,100,95,9,1,1,0,0,1,1,0,1,1,1,0,1,0
19481597,5,2,3,1,2,72,45,98,9,1,1,1,0,1,0,1,1,1,1,1,0,0
19500872,5,4,3,1,2,80,114,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
19632187,5,4,3,1,2,62,17,99,10,1,1,1,0,1,0,1,1,1,1,0,1,0
19684228,5,1,3,1,1,19,3,90,6,1,1,1,0,1,0,0,1,1,1,0,0,0
19939569,5,2,3,0,1,79,42,95,10,1,1,0,0,1,0,1,1,1,1,0,0,0
19956218,5,4,3,2,4,60,2,90,9,1,0,0,0,1,0,1,0,1,0,0,1,1
20020747,5,3,3,1,2,40,190,91,9,1,1,1,0,1,0,0,1,0,1,0,0,0
20062619,5,6,4,2,4,160,5,88,10,1,1,0,0,1,0,0,1,1,1,1,0,0
20192665,5,2,3,1,1,50,11,96,9,1,1,0,0,1,0,0,1,1,1,0,0,0
20371941,5,2,3,1,1,60,1,100,10,1,1,0,0,1,0,1,1,1,1,1,0,0
20373924,5,2,3,1,1,65,23,97,9,1,1,1,0,1,1,1,1,1,1,0,1,0
20374586,5,3,3,1,3,75,4,80,6,1,0,0,0,1,0,1,1,0,0,0,0,1
20582726,5,3,3,2,2,69,73,93,10,1,1,1,0,1,1,0,1,0,0,0,0,0
20700256,5,2,3,1,1,130,4,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
20720086,5,4,5,1,2,80,92,86,9,1,1,1,0,1,0,1,1,1,1,0,0,0
20817998,5,2,3,0,1,30,6,96,9,1,0,1,0,1,0,1,1,1,1,0,0,0
20825275,5,5,3,2,3,130,8,95,10,1,1,1,0,1,0,0,1,1,1,1,1,0
20880206,5,3,3,1,1,57,12,92,9,1,1,1,0,1,1,1,1,1,0,0,0,1
20896523,5,4,3,1,2,80,1,40,8,1,1,1,0,1,0,1,1,1,1,0,1,0
20898469,5,2,3,1,1,75,11,87,9,1,1,0,0,1,1,1,1,1,1,1,0,0
20900012,5,2,3,1,1,90,3,93,10,1,1,1,0,1,1,1,1,1,1,0,0,0
20917245,5,2,3,1,1,50,106,92,10,1,1,1,0,1,0,1,1,1,0,0,0,0
20921882,5,6,5,2,3,140,6,93,10,1,1,1,0,1,0,1,1,1,1,1,1,0
20954164,5,3,3,1,1,55,6,100,10,1,0,1,0,1,1,0,1,0,1,1,0,0
21002623,5,3,5,1,1,100,27,99,10,1,1,1,0,1,0,1,1,1,0,0,0,0
21011293,5,4,3,1,2,99,2,100,10,1,1,0,0,1,0,1,0,1,0,0,1,0
21066683,5,2,3,1,1,45,82,99,9,1,1,1,0,0,0,1,1,0,1,1,0,0
21088440,5,2,3,1,2,300,1,100,10,0,1,0,0,0,0,0,1,1,0,0,0,1
21105452,5,4,3,2,2,60,44,88,10,1,1,1,0,1,1,1,1,0,1,0,1,1
21123536,5,4,3,1,2,149,7,100,10,1,1,1,0,1,0,1,1,1,1,0,0,1
21133333,5,4,3,2,3,94,105,96,9,1,1,1,0,1,0,0,1,1,1,0,0,0
21146353,5,5,3,1,3,69,106,92,9,1,1,0,0,1,0,1,1,1,1,0,0,0
21151232,5,4,3,2,4,110,18,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
21160816,5,2,3,1,1,70,108,96,9,1,1,1,0,1,0,0,1,1,1,1,0,0
21306109,5,3,3,1,1,120,106,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
21395425,5,4,3,1,1,68,9,90,10,1,1,0,0,1,0,0,1,1,0,0,1,0
21434294,5,4,3,1,2,190,23,93,10,1,1,1,0,1,1,1,1,1,1,0,0,0
21442861,5,2,3,1,1,100,1,100,10,0,1,0,0,1,0,1,1,0,1,0,0,0
21500824,5,6,5,3,5,199,4,87,9,1,1,1,0,1,0,0,0,1,0,1,0,0
21536139,5,4,5,2,2,120,8,98,9,0,1,0,0,1,0,0,1,1,1,0,0,0
21538413,5,3,3,1,1,120,28,99,10,1,1,1,0,1,0,0,1,1,1,0,0,0
21549289,5,2,3,1,2,90,5,100,10,0,1,1,0,1,0,0,1,0,1,0,0,0
21581087,5,3,3,1,2,54,27,83,10,1,1,0,0,1,0,1,1,1,1,0,0,0
21604936,5,3,3,1,2,70,7,97,9,0,1,1,0,1,1,0,1,0,0,1,0,0
21628539,5,2,3,1,1,65,4,100,9,1,1,1,1,1,1,1,1,1,0,0,0,0
21687175,5,2,3,0,1,42,26,76,9,1,1,0,0,1,0,0,1,1,1,0,0,0
21748713,5,4,3,1,4,39,31,94,9,0,1,1,0,1,0,0,1,1,1,0,1,1
21757657,5,2,3,0,1,500,1,60,8,1,1,1,0,1,0,0,1,0,0,0,0,0
21780186,5,3,3,2,2,52,15,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
21842759,5,3,3,1,2,79,9,95,10,1,1,1,0,1,1,1,1,1,0,1,0,0
21856746,5,2,3,1,2,40,16,78,8,0,0,1,0,1,0,0,1,1,0,0,1,0
21871813,5,4,3,1,2,100,7,80,8,1,1,1,0,1,0,1,1,1,1,1,0,0
21872496,5,4,3,1,2,70,22,84,8,1,1,1,0,1,0,1,1,1,1,1,0,0
21888103,5,4,3,1,2,70,10,76,7,1,1,1,0,1,0,1,1,1,1,1,0,0
21888281,5,4,3,1,2,70,5,80,9,1,1,1,0,1,0,1,1,1,1,1,0,0
21888419,5,4,3,1,2,70,1,100,4,1,1,1,0,1,0,0,1,1,1,0,0,0
21888533,5,4,3,1,2,70,9,82,7,1,1,1,0,1,0,1,1,1,1,1,0,0
21888663,5,4,3,1,2,70,7,97,9,1,1,1,0,1,0,1,1,1,1,1,0,0
21889114,5,4,3,1,2,70,4,95,9,1,1,0,0,1,0,0,1,1,1,1,0,0
21889352,5,4,3,1,2,70,2,90,8,1,1,1,0,1,0,0,1,1,1,1,0,0
21889536,5,4,3,1,2,70,8,73,7,1,1,1,0,1,0,1,1,1,1,1,0,0
21889677,5,4,3,1,2,70,11,96,7,1,1,1,0,1,0,1,0,1,1,1,0,0
21934365,5,2,3,1,2,45,115,89,9,0,1,1,0,1,1,0,1,1,1,0,0,1
21942961,5,3,3,0,2,58,55,99,10,1,1,1,0,1,0,0,1,1,1,1,0,0
22121146,5,3,3,1,2,80,3,67,6,0,0,1,0,1,0,1,1,1,0,0,1,1
22160654,5,2,3,1,1,50,12,92,10,1,1,0,0,1,0,1,1,1,0,0,1,0
22182219,5,2,3,1,1,39,115,93,9,1,1,1,0,0,0,0,1,0,1,0,0,0
22229071,5,4,3,2,2,900,2,90,10,1,1,1,0,1,0,0,1,0,1,0,0,0
22324024,5,6,3,2,6,120,4,75,9,1,1,1,0,1,0,1,1,1,1,1,0,0
22569998,5,4,3,1,2,40,1,100,10,1,1,0,0,1,0,0,1,1,1,0,1,1
22643676,5,4,3,1,2,69,95,98,10,1,1,1,0,1,0,0,1,1,1,1,0,0
22652818,5,3,3,1,1,100,11,98,10,1,1,1,0,1,1,0,1,1,1,0,0,0
22694323,5,4,3,2,4,85,2,80,8,1,1,0,0,1,0,1,1,1,1,0,1,0
22725414,5,4,5,2,2,50,113,96,9,1,1,1,0,1,1,1,1,1,1,1,0,0
22738517,5,4,3,1,1,70,36,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
22798697,5,4,3,0,2,44,28,95,10,1,1,1,0,1,0,0,1,1,1,0,0,0
22807048,5,4,3,1,3,69,3,87,9,1,1,1,0,1,0,1,1,1,1,1,1,0
22823106,5,6,5,2,4,120,1,100,10,0,1,1,0,1,0,1,1,1,1,0,0,0
22824011,5,5,3,2,3,97,3,100,10,1,1,0,0,1,0,1,1,1,1,0,1,0
22871378,5,4,3,2,3,110,1,100,10,1,1,1,0,1,1,1,1,1,1,0,0,0
22873260,5,16,3,0,1,600,7,100,10,0,0,1,0,1,0,0,0,0,0,0,0,0
22878178,5,3,3,2,2,70,31,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
22878586,5,4,3,1,1,100,15,91,9,1,1,1,0,1,0,0,1,1,1,1,0,0
22917149,5,4,3,1,2,42,41,95,8,1,0,0,0,1,0,1,1,1,1,0,0,1
22920208,5,4,3,1,1,80,2,60,7,1,1,1,0,1,0,1,1,1,1,0,0,0
22920708,5,6,5,2,2,199,24,94,10,1,1,1,0,1,0,1,1,0,1,1,0,0
22962379,5,4,3,1,1,140,62,98,10,0,1,1,0,1,0,0,1,1,1,0,0,0
22983012,5,4,3,2,3,80,10,96,10,1,1,1,0,1,0,0,1,1,1,1,0,0
22991731,5,3,4,1,2,53,13,97,9,1,1,1,0,1,1,1,1,1,1,1,0,0
22991774,5,4,3,0,2,50,42,98,10,1,1,1,0,1,0,0,1,1,1,0,0,0
23013235,5,4,3,2,2,110,1,100,10,0,1,1,0,1,0,1,1,0,1,0,0,0
23022231,5,4,3,0,3,80,113,98,10,0,1,1,0,1,0,1,1,1,1,0,0,0
23097458,5,4,3,1,3,50,5,84,7,0,1,0,0,1,0,1,1,0,1,1,0,0
23117570,5,3,3,1,1,1000,21,96,10,1,1,0,0,1,0,1,1,1,1,1,0,0
23160161,5,4,3,1,2,75,4,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
23226505,5,2,3,1,2,40,8,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
23230211,5,3,3,1,2,50,69,96,8,1,1,1,0,1,0,0,1,1,1,0,0,0
23243766,5,2,3,1,1,50,7,89,10,1,1,0,0,1,1,0,1,1,1,1,0,0
23260803,5,3,3,1,2,53,83,100,9,1,1,1,0,1,0,1,1,1,1,0,0,0
23296877,5,2,3,0,1,150,2,80,10,1,0,0,0,1,0,1,1,1,1,0,0,0
23314210,5,4,3,0,1,80,43,95,9,1,1,1,0,1,1,0,1,1,1,0,1,1
23412138,5,4,3,0,3,200,6,100,10,1,1,1,0,1,0,0,1,1,1,1,0,0
23446870,5,2,3,0,1,62,18,76,9,1,1,0,0,1,0,1,1,1,1,0,0,0
23493057,5,2,3,1,1,63,4,100,10,0,1,0,0,1,0,0,1,1,1,0,0,0
23533213,5,3,3,1,2,65,13,88,10,0,1,0,0,1,0,1,1,1,1,0,0,0
23544683,5,2,3,1,2,59,2,80,7,1,1,0,0,1,0,1,1,1,1,0,0,0
23571011,5,4,3,1,2,56,38,83,9,1,1,0,0,1,0,1,1,1,1,0,0,0
23574853,5,6,3,2,4,95,9,91,10,1,1,0,0,1,0,0,1,1,0,0,0,0
23594800,5,2,3,1,1,60,78,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
23604781,5,3,5,2,4,120,1,100,6,1,1,0,0,1,0,1,1,1,1,1,0,0
23612508,5,3,3,1,2,40,35,96,9,1,1,1,0,1,0,0,1,0,1,0,0,0
23619592,5,4,3,1,1,39,18,90,9,1,1,0,0,1,0,0,1,1,1,1,0,0
23638641,5,3,3,0,3,65,63,99,10,1,1,1,0,1,1,1,1,1,1,1,0,0
23642335,5,4,3,1,2,65,17,95,9,1,1,1,0,1,0,1,1,1,1,0,0,0
23643224,5,3,3,1,1,80,44,96,10,1,1,0,0,1,0,0,1,1,1,0,0,0
23746565,5,2,3,1,1,65,29,96,10,0,1,1,0,1,0,0,1,1,1,0,0,0
23786556,5,3,3,1,2,48,3,93,9,1,1,0,0,1,0,0,1,1,1,0,0,1
23790030,5,2,3,1,1,60,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
23798986,5,6,5,2,2,199,11,95,9,1,1,1,0,1,0,1,1,1,1,1,0,0
23820437,5,4,3,2,2,50,12,95,9,1,1,0,0,1,1,1,1,1,1,0,0,0
23875068,5,4,3,1,2,70,9,93,9,1,1,1,0,1,0,1,1,1,1,0,0,0
23896719,5,2,3,1,1,89,23,100,9,0,1,0,0,1,0,0,1,0,0,1,0,0
23913069,5,2,3,1,1,75,4,100,10,1,1,1,0,1,0,0,1,1,1,0,1,0
23932290,5,5,4,2,3,110,8,98,10,1,1,1,0,1,0,1,1,1,1,0,1,0
23950889,5,2,3,1,1,46,18,80,10,1,1,0,0,1,0,0,1,1,0,1,1,0
23989821,5,3,3,1,3,50,9,91,9,1,1,0,0,1,0,1,1,1,1,0,0,0
24003069,5,5,3,2,2,80,38,91,10,1,1,1,0,1,0,0,1,0,1,0,0,0
24028452,5,4,3,1,3,180,6,97,7,1,1,0,0,1,0,1,1,1,1,1,0,0
24070429,5,2,3,1,2,45,29,90,9,1,1,1,0,1,0,1,1,1,1,1,1,0
24091716,5,3,3,1,2,50,13,98,9,1,0,1,0,1,1,1,1,1,0,1,0,0
24114558,5,7,5,2,6,150,9,98,9,1,1,1,0,1,1,0,1,1,1,0,1,1
24143306,5,2,3,1,1,200,8,93,10,0,1,0,0,1,0,1,0,1,1,0,0,0
24168619,5,3,3,1,1,55,3,100,10,0,1,0,0,1,0,0,1,1,1,0,0,0
